"unit_id","doc_id","unit_seq","country_iso3","jurisdiction","year","document_class","section_path","page_start","page_end","word_count","is_exec_summary","T1_surveillance","T2_executive","T3_infocontrol","T4_civilrights","T5_economic","T6_geopolitical","primary_theme","primary_score","secondary_theme","secondary_score","n_themes_nonzero","max_score","binding_status","confidence_level","flag_human_review","flag_reason","justification","codebook_version","codebook_sha256","prompt_version","prompt_sha256","model_id","effort","scoring_route","scored_at","run_id","input_tokens","output_tokens","cache_read_input_tokens","evidence_instrument","evidence_addressee","evidence_consequence","source_language","is_translation","regime_type","regime_source","regime_year"
"SGP_NAIS2_2023_RESEARCH_AISGS1_P30_32","SGP_NAIS2_2023",19,"SGP","Singapore",2023,"C","Research > Action 4 > Update national AI R&D plans to sustain leadership in > AISG’s 100 Experiments programme",30,32,311,FALSE,0,0,0,0,2,1,"T5_economic",2,"T6_geopolitical",1,2,2,"enacted","High","NO","None","AISG's 100 Experiments programme ""provides co-funding of up to S$330,000 per project"" and has produced deployed systems -- Q&M Dental Group's model is running ""across more than 150 clinics in Singapore and Malaysia"" -- which is a named, funded, operating research-to-industry programme (T5=2, enacted). Action 4 adds selective research priorities, an industry-academia nexus, and a commitment to ""secure access, and operate Graphics Processing Units (GPUs) for Singapore's research community"". Talent recruitment ""to work from and with Singapore"" is competitiveness framing (T6=1).","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"SGP_NAIS2_2023_RESEARCH_SINGAP_P32_33","SGP_NAIS2_2023",20,"SGP","Singapore",2023,"C","Research > Action 4 > Update national AI R&D plans to sustain leadership in > Singapore-Republic of Korea Joint Grant Call for AI Research",32,33,158,FALSE,0,0,0,0,2,2,"T5_economic",2,"T6_geopolitical",2,2,2,"enacted","High","YES","Polysemic Uncertainty","""In February 2023, AISG and the Republic of Korea's Institute for Information and Communication Technology Planning and Evaluation (IITP) launched a joint grant call to fund research"" is a formalised cross-border R&D funding cluster in operation, which is the T6=2 anchor exactly. The same grant call funds domestic research capacity at Nanyang Technological University with industry partners (T5=2). The research subject is HVAC and building energy optimisation -- physical plant, not people -- so the Human Target Constraint keeps Theme 1 at 0.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"SGP_NAIS2_2023_COMMUNIT_P33_35","SGP_NAIS2_2023",21,"SGP","Singapore",2023,"C","Communities",33,35,243,FALSE,0,0,0,0,2,1,"T5_economic",2,"T6_geopolitical",1,2,2,"enacted","High","NO","None","""In December 2023, MCI and Smart Nation Group convened the inaugural Singapore Conference on AI (SCAI)"", gathering over 40 experts, and System 2 commits to attracting AI Creators, increasing AI Practitioners, and building a base of confident AI Users (T5=2: a convened programme plus a defined talent architecture). Drawing ""local and overseas experts from academia, non-profit, industry and government"" and connecting to ""global networks"" is international engagement short of a formalised funding cluster or standard-setting mandate (T6=1). No content, rights or surveillance mechanism appears.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"SGP_NAIS2_2023_TALENT_SINGAP_P36_37","SGP_NAIS2_2023",22,"SGP","Singapore",2023,"C","Talent > Action 5 > Singapore",36,37,211,FALSE,0,0,0,0,2,1,"T5_economic",2,"T6_geopolitical",1,2,2,"directed","High","NO","None","Action 5 commits Singapore to ""set up a dedicated team to identify, engage, and anchor AI Creators"" that ""will be the primary interface"" for integrating them into the ecosystem, with ""bespoke support mechanisms"" and novel value propositions such as hybrid working arrangements and joint appointments (T5=2, a named institutional mechanism). ""Partnerships with international research institutions or companies"" and attracting Creators ""to work from and with Singapore"" is talent competition rather than an alliance, standard-setting or control mechanism (T6=1).","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"SGP_NAIS2_2023_TALENT_BOOSTA_P38_39","SGP_NAIS2_2023",23,"SGP","Singapore",2023,"C","Talent > Action 6 > Boost AI Practitioner pool to 15,000",38,39,123,FALSE,0,0,0,0,2,1,"T5_economic",2,"T6_geopolitical",1,2,2,"directed","High","NO","None","Action 6 sets a numeric target -- ""boost the pool of AI Practitioners to 15,000"" -- and names the instruments: re-designing the AI Apprenticeship Programme to increase annual intake, expanding company attachments for Continuing Education and Training, and scaling Pre-Employment Training (T5=2, funded workforce programmes with a target). ""Remaining open to global tech talent"" is immigration-competitiveness framing with no control mechanism (T6=1).","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"SGP_NAIS2_2023_CAPABILI_P39_40","SGP_NAIS2_2023",24,"SGP","Singapore",2023,"C","Capabilities",39,40,244,FALSE,0,0,0,1,2,0,"T5_economic",2,"T4_civilrights",1,2,2,"enacted","High","NO","None","TechSkills Accelerator is an operating programme ""driven by IMDA, in collaboration with industry, SkillsFuture Singapore, Workforce Singapore, and the National Trades Union Congress"", which ""has partnered industry to train individuals in AI and Data Analytics, with more than 2,700 individuals placed in good jobs thus far"" (T5=2, enacted). The tripartite structure and the commitment that workers can ""avoid untimely disruptions to their jobs"" is worker-protective framing delivered through training rather than through co-determination rights or enforceable protections (T4=1). No content, surveillance or cross-border mechanism appears.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"SGP_NAIS2_2023_CAPABILI_INTENS_P41_41","SGP_NAIS2_2023",25,"SGP","Singapore",2023,"C","Capabilities > Action 7 > Intensify enterprise AI adoption for industry",41,41,211,FALSE,0,0,0,0,2,0,"T5_economic",2,"None",0,1,2,"enacted","High","NO","None","Action 7 names operating enterprise-adoption instruments: AISG's AI Readiness Index self-assessment tool, ""programmes like SMEs Go Digital and CTO-as-a-Service"", ""refreshed Industry Digital Plans"", and IMDA and EnterpriseSG's Digital Leaders Programme (T5=2, enacted -- the unit states the Government ""has helped businesses"" through them). All are promotional and voluntary; nothing obliges an enterprise to adopt anything. No other theme is engaged.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"SGP_NAIS2_2023_CAPABILI_JOBSTR_P42_43","SGP_NAIS2_2023",26,"SGP","Singapore",2023,"C","Capabilities > Action 8 > Upskill workforce through sector-specific AI training > Jobs Transformation Maps",42,43,307,FALSE,0,0,0,0,2,0,"T5_economic",2,"None",0,1,2,"directed","High","NO","None","Action 8 tasks ""Industry Transformation Map Sector Leads"" with developing ""targeted interventions for their sectoral workforce"", riding on the existing Jobs Transformation Maps, and records that ""MAS and the Institute of Banking and Finance, with support from WSG, will be studying how Generative AI will transform the financial sector"" (T5=2: named institutional programmes and studies with implementing bodies). The JTMs ""identify the pathways for employers to transform jobs and for workers to acquire requisite skills"", which is labour-market planning rather than an enforceable worker right, so Theme 4 is not engaged.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"SGP_NAIS2_2023_PLACEMAK_P44_44","SGP_NAIS2_2023",27,"SGP","Singapore",2023,"C","Placemaking",44,44,181,FALSE,0,0,0,0,1,1,"T5_economic",1,"T6_geopolitical",1,2,1,"aspirational","High","NO","None","Placemaking is argued from the example of San Francisco, with the commitment that ""Singapore intends to provide more platforms which can bring our AI community together"" -- an intention with no site, budget or implementing body named in this unit (T5=1). Connecting local talent ""to global AI experts"" is international engagement framing (T6=1). No obligation, instrument or consequence appears on any theme.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"SGP_NAIS2_2023_PLACEMAK_SINGAP_P45_45","SGP_NAIS2_2023",28,"SGP","Singapore",2023,"C","Placemaking > Action 9 > Singapore",45,45,126,FALSE,0,0,0,0,2,0,"T5_economic",2,"None",0,1,2,"directed","High","NO","None","Action 9 states that ""Singapore will establish a dedicated physical place for AI in Singapore"", with ""a variety of purpose-built spaces"", to be co-created ""in close consultation with AI ecosystem representatives"" -- a committed capital project with a defined purpose, which is the T5=2 anchor for funded institutional capacity. The unit creates no obligation on any external party and engages no other theme.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"SGP_NAIS2_2023_PLACEMAK_RAISES_P46_47","SGP_NAIS2_2023",29,"SGP","Singapore",2023,"C","Placemaking > Action 9 > Singapore > RAISE.SG",46,47,290,FALSE,0,0,0,0,2,1,"T5_economic",2,"T6_geopolitical",1,2,2,"enacted","High","NO","None","""Singapore organised the inaugural RAISE.SG in July 2023"", and the Government commits to ""organise more AI-related events"" and ""increase the cadence of AI community networking events such as the ongoing Neural Networking series"" and to hold ""regular gatherings of AI experts with a Singapore nexus"" (T5=2, operating). Arranging ""engagements with prominent foreign-based AI experts and practitioners who visit Singapore"" and drawing in overseas-based Singapore-linked talent is international engagement framing (T6=1).","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"SGP_NAIS2_2023_ENVIRONM_P49_49","SGP_NAIS2_2023",30,"SGP","Singapore",2023,"C","Environment",49,49,108,FALSE,0,0,0,1,1,1,"T5_economic",1,"T4_civilrights",1,3,1,"aspirational","High","NO","None","System 3's opening states three intentions: ""availing compute and data for AI innovation"", ""a trusted environment where AI-enabled innovations and systems are robust and safe, so that our people can engage with AI with confidence"", and ""safeguarding Singapore's AI interests in the international arena"". Each is a goal with no instrument, addressee or consequence: infrastructure aspiration (T5=1), trust and safety aspiration with no audit, right or liability (T4=1), and a hope ""to participate in shaping the international rules of the road that are emerging around AI"" (T6=1).","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"SGP_NAIS2_2023_COMPUTE_P50_50","SGP_NAIS2_2023",31,"SGP","Singapore",2023,"C","Compute",50,50,180,FALSE,0,0,0,0,2,1,"T5_economic",2,"T6_geopolitical",1,2,2,"directed","High","NO","None","""Singapore must ensure reliable, localised access to high-performance compute"", with explicit management of the ""significant power, carbon, water, and land"" the infrastructure will consume and a commitment to ""direct a small proportion towards meritorious use cases that build up our local research and industry capabilities"", is compute-infrastructure policy with a stated allocation rule (T5=2). ""GPUs are in short supply, and we face intense global competition to access them"" is supply framing without any export control, exclusion or licensing mechanism (T6=1). The objects managed are chips, power and land, so the Human Target Constraint keeps Theme 1 at 0.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
"SGP_NAIS2_2023_COMPUTE_SIGNIF_P51_51","SGP_NAIS2_2023",32,"SGP","Singapore",2023,"C","Compute > Action 10 > Significantly increase high-performance compute",51,51,164,FALSE,0,0,0,0,2,1,"T5_economic",2,"T6_geopolitical",1,2,2,"directed","High","NO","None","Action 10 commits the Government to ""ensure that there is sufficient carbon budget and power allocated to support data centres"", to ""chart a roadmap towards the growth of net-zero, green data centres"", and to ""manage a small subset of Singapore-based GPUs or their equivalent, to support meritorious use cases"" -- state allocation of scarce infrastructure inputs, which is funded institutional capacity rather than a mandate enforced by penalty (T5=2). ""Deepen our substantive partnerships with major compute players, ranging from chipmakers to Cloud Service Providers, to secure local access to compute capacity"" is supply-chain positioning through partnership, with no control or exclusion (T6=1).","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",FALSE,"PENDING","PENDING","PENDING"
